name,state,Job_Title,Company_Name,avg_Salary,avg_size,Founded,latitude,longitude,Rating
California,CA,Data Analyst,Eleven Recruiting - CHURN,170000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Data Analyst,"DatamanUSA
3.4",170000.0,200.0,NULL,36.778261,-119.417932,3.4
California,CA,Data Engineer,"mPulse Mobile
3.7",170000.0,200.0,2014,36.778261,-119.417932,3.7
California,CA,"Field Applications Scientist, CA","GenapSys, Inc.
3.8",170000.0,200.0,2010,36.778261,-119.417932,3.8
California,CA,Senior Data Analyst,"Lucky Day
3.9",170000.0,50.0,2014,36.778261,-119.417932,3.9
California,CA,Microsoft Dynamics CRM Data Analyst,"IBM
3.7",170000.0,,1911,36.778261,-119.417932,3.7
California,CA,"Staff Software Scientist, Reproductive Health","Thermo Fisher Scientific
3.4",170000.0,,1902,36.778261,-119.417932,3.4
California,CA,Data Engineer,Trovetechs Inc,170000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Senior Data Analyst,"Fox Corporation
4.0",94000.0,10000.0,2019,36.778261,-119.417932,4.0
California,CA,E-Discovery Data Engineer (ADS),"ProSearch Strategies
3.7",94000.0,50.0,NULL,36.778261,-119.417932,3.7
California,CA,Computer Vision Scientist,Metropolis,94000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Machine Learning Engineer,Tangerine Search Inc,94000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Space Photovoltaic and Energy Technology Scientist,"The Aerospace Corporation
3.9",94000.0,5000.0,1960,36.778261,-119.417932,3.9
California,CA,"Sr. Data Scientist, Predictive Analysis - HBO Max","Turner Broadcasting
3.7",94000.0,,2003,36.778261,-119.417932,3.7
California,CA,Data Engineer,"Prosum
4.0",94000.0,500.0,1996,36.778261,-119.417932,4.0
California,CA,"Senior Data Analyst, Marketing","Dave, Inc.
4.3",94000.0,50.0,2016,36.778261,-119.417932,4.3
California,CA,Machine Learning Engineer,"Adroit Worldwide Media, Inc. (AWM Smart Shelf)
3.2",94000.0,50.0,NULL,36.778261,-119.417932,3.2
California,CA,Data Engineer,"Analog Devices
3.9",94000.0,,1965,36.778261,-119.417932,3.9
California,CA,"Manager, Data Science - HBO Max","Turner Broadcasting
3.7",94000.0,,2003,36.778261,-119.417932,3.7
California,CA,"Clinical Laboratory Scientist, Per Diem","UCLA Health
4.0",94000.0,10000.0,1919,36.778261,-119.417932,4.0
California,CA,Data Analyst,"ICONMA
3.6",94000.0,5000.0,2000,36.778261,-119.417932,3.6
California,CA,Sr Data Analyst,"MyLife.com
3.1",94000.0,50.0,2002,36.778261,-119.417932,3.1
California,CA,Senior Data Analyst,"PlayQ
4.7",94000.0,200.0,2007,36.778261,-119.417932,4.7
California,CA,Sr Data Engineer (AWS),"Prosum
4.0",94000.0,500.0,1996,36.778261,-119.417932,4.0
California,CA,"Senior Scientist, Scientific Affairs","Beachbody
3.3",94000.0,1000.0,1998,36.778261,-119.417932,3.3
California,CA,Data Engineer,Bloomstaff,94000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Engineer,ingenium.agency,94000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Engineer,EvolvInc,94000.0,50.0,2005,36.778261,-119.417932,NULL
California,CA,Data Engineer,"CyberCoders
4.2",94000.0,500.0,1999,36.778261,-119.417932,4.2
California,CA,Data Engineer,"Agilisium LLC
4.8",94000.0,500.0,2012,36.778261,-119.417932,4.8
California,CA,Research Radar Scientist,UltraHealth Agency,94000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Machine Learning Engineer,"CyberCoders
4.2",94000.0,500.0,1999,36.778261,-119.417932,4.2
California,CA,Sr. Data Scientist,"WB Technology
5.0",94000.0,,NULL,36.778261,-119.417932,5.0
California,CA,Principal Data Scientist,"Activision Publishing
3.2",94000.0,5000.0,1979,36.778261,-119.417932,3.2
California,CA,Senior Data Scientist,"City of Hope
3.3",94000.0,10000.0,1913,36.778261,-119.417932,3.3
California,CA,Analytics Manager (Web / Social),"TVGla
2.5",94000.0,200.0,NULL,36.778261,-119.417932,2.5
California,CA,Data Engineer,"Ledgent Technology
2.0",94000.0,1000.0,NULL,36.778261,-119.417932,2.0
California,CA,"Data Engineer - W2 only - Local to Los Angeles, CA only","BayOne Solutions
4.1",94000.0,5000.0,NULL,36.778261,-119.417932,4.1
California,CA,Data Engineer,"Sense360
5.0",109000.0,50.0,2014,36.778261,-119.417932,5.0
California,CA,Data Analyst - (Python),"LEAPROS
5.0",109000.0,50.0,NULL,36.778261,-119.417932,5.0
California,CA,Analytics Consultant,"Epiq
3.6",109000.0,10000.0,1988,36.778261,-119.417932,3.6
California,CA,Business Intelligence Analyst,"Systech Business Solutions
3.1",109000.0,500.0,1993,36.778261,-119.417932,3.1
California,CA,Data Engineer- Customer Data Platform,"Turner Broadcasting
3.7",109000.0,,2003,36.778261,-119.417932,3.7
California,CA,Data Engineer - HBO Max,"Turner Broadcasting
3.7",109000.0,,2003,36.778261,-119.417932,3.7
California,CA,Sr. Data Analyst,"Unilever
4.0",109000.0,,1872,36.778261,-119.417932,4.0
California,CA,"Quantum Research Scientist, Test and Measurement","Amazon
3.9",109000.0,,1994,36.778261,-119.417932,3.9
California,CA,Research Data Analyst,"Recargo, Inc., makers of PlugShare",109000.0,,NULL,36.778261,-119.417932,NULL
California,CA,VRL - Clinical Histocompatibility Scientist Trainee,EUROFINS SCIENT.,109000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Data Consultant, Direct Marketing Campaign Automation","Kaiser Permanente
4.0",109000.0,,1945,36.778261,-119.417932,4.0
California,CA,Sr. Data Analyst,"Molina Healthcare
3.1",109000.0,,1980,36.778261,-119.417932,3.1
California,CA,Billingual Chinese - Data Analyst,"Tripalink
3.7",109000.0,50.0,2016,36.778261,-119.417932,3.7
California,CA,Machine Learning Engineer,Pro Lancer,109000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Lead Data Scientist,"Humana
3.6",109000.0,,1961,36.778261,-119.417932,3.6
California,CA,Data Analyst,"SAG-AFTRA Health Plan and SAG-Producers Pension Plan
2.8",53000.0,,NULL,36.778261,-119.417932,2.8
California,CA,"Director, Data Science - HBO Max","Turner Broadcasting
3.7",53000.0,,2003,36.778261,-119.417932,3.7
California,CA,Project Scientist,"Cedars-Sinai
3.9",53000.0,,1902,36.778261,-119.417932,3.9
California,CA,Field Application Scientist,"BioDiscovery Inc
4.7",53000.0,50.0,1997,36.778261,-119.417932,4.7
California,CA,VRL - Clinical Histocompatibility Scientist Trainee,"Eurofins Scientific
3.4",53000.0,,1987,36.778261,-119.417932,3.4
California,CA,Data Analyst,"Arize Corporation
3.0",53000.0,500.0,NULL,36.778261,-119.417932,3.0
California,CA,Data Engineer - IG Tech,"Capital Group
3.9",53000.0,10000.0,1931,36.778261,-119.417932,3.9
California,CA,Data Engineer,"Turner Broadcasting
3.7",53000.0,,2003,36.778261,-119.417932,3.7
California,CA,Scientist,"Eurofins USA Environment Testing
2.6",53000.0,500.0,2005,36.778261,-119.417932,2.6
California,CA,Data Engineer,"BlackLine
3.9",53000.0,1000.0,2001,36.778261,-119.417932,3.9
California,CA,Data Engineer,"Aspiration
2.4",53000.0,500.0,2013,36.778261,-119.417932,2.4
California,CA,Operation Analytics Manager,"Walt Disney Co.
4.0",53000.0,,1923,36.778261,-119.417932,4.0
California,CA,Data Engineer,"TrueCar
2.7",53000.0,1000.0,2005,36.778261,-119.417932,2.7
California,CA,Principal Research Scientist,"Grifols
3.2",53000.0,,1909,36.778261,-119.417932,3.2
California,CA,Data Analyst,NextDeavor Services,53000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Human Factors Scientist,"Exponent
3.5",53000.0,5000.0,1967,36.778261,-119.417932,3.5
California,CA,Business Intelligence Analyst,"City of Hope
3.3",53000.0,10000.0,1913,36.778261,-119.417932,3.3
California,CA,Air Compliance Engineer/Scientist (Mid to Senior),"Yorke Engineering
4.3",53000.0,,1831,36.778261,-119.417932,4.3
California,CA,Research Scientist - Machine Translation,"SDL
3.6",53000.0,5000.0,1992,36.778261,-119.417932,3.6
California,CA,Business Intelligence Analyst,"Farmers & Merchants Bank
3.2",56000.0,1000.0,NULL,36.778261,-119.417932,3.2
California,CA,"Machine Learning Engineer, Signal Processing","NxT Level
5.0",56000.0,50.0,2017,36.778261,-119.417932,5.0
California,CA,Survey Data Analyst,"Cypress HCM
4.9",56000.0,200.0,2005,36.778261,-119.417932,4.9
California,CA,Data Analyst / Developer,Kforce Technology Staffing,56000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Scientist, Bioanalytics, Gene Therapy","CSL Behring
3.7",56000.0,10000.0,2004,36.778261,-119.417932,3.7
California,CA,BI Data Analyst - Predictive Analytics,"Internet Brands, Inc.
3.5",56000.0,5000.0,1998,36.778261,-119.417932,3.5
California,CA,"R&D Scientist, Cellular Manufacturing","CSL Behring
3.7",56000.0,10000.0,2004,36.778261,-119.417932,3.7
California,CA,Data Analyst (Asset Management / eDiscovery),"Odesus
3.8",56000.0,200.0,2001,36.778261,-119.417932,3.8
California,CA,Environmental Scientist / Monitoring Lead,"Tetra Tech, Inc.
3.7",56000.0,,1966,36.778261,-119.417932,3.7
California,CA,Scientist I,"Eurofins USA Environment Testing
2.6",56000.0,500.0,2005,36.778261,-119.417932,2.6
California,CA,Operation Analytics Manager,"21st Century Fox
2.8",56000.0,5000.0,1993,36.778261,-119.417932,2.8
California,CA,Planetary Data Engineer,"Nasa Jet Propulsion Laboratory
4.3",56000.0,10000.0,1936,36.778261,-119.417932,4.3
California,CA,"Data Analyst - Health, Senior","Blue Shield of California
4.1",56000.0,10000.0,1939,36.778261,-119.417932,4.1
California,CA,VP of Data Science & Analytics,"Snap
3.6",56000.0,5000.0,2011,36.778261,-119.417932,3.6
California,CA,"Principle Scientist, Immunology","Myst Therapeutics, Inc.",56000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Product Data Analyst,"Stamps.com
3.2",56000.0,5000.0,1996,36.778261,-119.417932,3.2
California,CA,"Senior Research Scientist I, Data Analytics","Kite Pharma
3.4",56000.0,5000.0,2008,36.778261,-119.417932,3.4
California,CA,Data Engineer,"NortonLifeLock
3.7",56000.0,5000.0,2019,36.778261,-119.417932,3.7
California,CA,Physical Scientist,"U.S. Air Force
4.2",56000.0,,1947,36.778261,-119.417932,4.2
California,CA,Data Analyst (Ryan White),"AIDS Healthcare Foundation
4.7",56000.0,5000.0,1987,36.778261,-119.417932,4.7
California,CA,Data Modeler,Cloud Data Systems Inc,56000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Business Intelligence Analyst Tableau From Scratch & Performance Bonuses,"Camden Kelly Corporation
2.8",148500.0,50.0,2013,36.778261,-119.417932,2.8
California,CA,"Senior Data Scientist, Live Ops Analytics","Activision Blizzard
3.6",148500.0,,1979,36.778261,-119.417932,3.6
California,CA,Associate Scientist I - Analytical Ops,"Integrated Resources, Inc
3.1",148500.0,500.0,1996,36.778261,-119.417932,3.1
California,CA,Data Analyst / Developer,"Kforce
4.1",148500.0,,1966,36.778261,-119.417932,4.1
California,CA,Analytics Manager,"Oxford Road
3.8",148500.0,50.0,2013,36.778261,-119.417932,3.8
California,CA,Machine Learning Engineer - HBO Max,"Warner Media LLC
3.7",148500.0,,2003,36.778261,-119.417932,3.7
California,CA,"Director, Data Science (LA, NY or SF)","Cadreon
3.2",148500.0,1000.0,2009,36.778261,-119.417932,3.2
California,CA,Data Analyst - Personalization,"Internet Brands, Inc.
3.5",148500.0,5000.0,1998,36.778261,-119.417932,3.5
California,CA,Pre-Clinical Imaging Field Application Scientist,"Perkinelmer
3.2",148500.0,,1937,36.778261,-119.417932,3.2
California,CA,X-Ray Tomography Scientist,"The Aerospace Corporation
3.9",148500.0,5000.0,1960,36.778261,-119.417932,3.9
California,CA,Data Analyst,"Login Consulting Services
3.8",148500.0,200.0,NULL,36.778261,-119.417932,3.8
California,CA,"Senior Thermal Modeling Engineer(Relocation to Phoenix, AZ)","Nikola Motor Company
4.6",148500.0,500.0,2014,36.778261,-119.417932,4.6
California,CA,Data Science Resident - Galvanize Data Science Immersive Grads Only,Galvanize Inc.,148500.0,200.0,NULL,36.778261,-119.417932,NULL
California,CA,Systems and Data Analyst,"T.H.E. Health & Wellness Centers
2.9",148500.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,Associate Scientist - Sensory - Jr (Daily/Weekly OT),"Apex Systems
3.8",148500.0,5000.0,1995,36.778261,-119.417932,3.8
California,CA,Senior Research Scientist,"TransPerfect
2.8",148500.0,5000.0,1992,36.778261,-119.417932,2.8
California,CA,Data Engineer- Customer Data Platform,"WB Technology
5.0",148500.0,,NULL,36.778261,-119.417932,5.0
California,CA,Senior Data Analyst,"Mobilityware
4.5",148500.0,200.0,1990,36.778261,-119.417932,4.5
California,CA,Scientist Process Chemist,"Provivi
4.1",148500.0,50.0,NULL,36.778261,-119.417932,4.1
California,CA,Senior Data Engineer - Information Security,"Riot Games
3.9",148500.0,5000.0,2006,36.778261,-119.417932,3.9
California,CA,Business Intelligence Analyst,"EMINENT, INC.
3.4",148500.0,50.0,NULL,36.778261,-119.417932,3.4
California,CA,Sr. Data Engineer - HBO Max,"Turner Broadcasting
3.7",148500.0,,2003,36.778261,-119.417932,3.7
California,CA,"RD Scientist, Cellular Manufacturing","CSL Behring
3.7",148500.0,10000.0,2004,36.778261,-119.417932,3.7
California,CA,Clinical Lab Scientist,"California Hospital Medical Center
3.7",148500.0,,NULL,36.778261,-119.417932,3.7
California,CA,Lead Data Scientist,"City of Hope
3.3",148500.0,10000.0,1913,36.778261,-119.417932,3.3
California,CA,Postdoctoral Scientist - Guarnerio Lab - Cedars-Sinai Cancer,"Cedars-Sinai
3.9",148500.0,,1902,36.778261,-119.417932,3.9
California,CA,Senior Data Analyst,"DISQO
4.7",148500.0,200.0,2014,36.778261,-119.417932,4.7
California,CA,"Manager, Application & Data Engineering","Gilead Sciences
3.4",148500.0,,1987,36.778261,-119.417932,3.4
California,CA,Data Analyst-HEDIS & Star,"SCAN Health Plan
3.2",148500.0,1000.0,1977,36.778261,-119.417932,3.2
California,CA,Sr. Data Analyst,"ConsultNet, LLC
4.3",150000.0,500.0,1996,36.778261,-119.417932,4.3
California,CA,Enterprise Data Analyst,"City National Bank
3.6",150000.0,5000.0,1954,36.778261,-119.417932,3.6
California,CA,Call Center Analytics Manager,"Frontier Communications
2.4",150000.0,,1935,36.778261,-119.417932,2.4
California,CA,Data Analyst Manager,Oakwood Search - CHURN,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Sr Data Analyst (DW),"Aviana Global Technologies, Inc
4.2",150000.0,50.0,1994,36.778261,-119.417932,4.2
California,CA,"Manager, Data Science - Native Shopping Analytics","Honey
4.4",150000.0,500.0,2012,36.778261,-119.417932,4.4
California,CA,Senior Data Engineer,"FabFitFun
2.9",150000.0,500.0,2010,36.778261,-119.417932,2.9
California,CA,Sr Predictive Analytics Manager,"Farmers Insurance
3.5",150000.0,,1928,36.778261,-119.417932,3.5
California,CA,Operation Analytics Manager,"true[x]
3.6",150000.0,200.0,2007,36.778261,-119.417932,3.6
California,CA,Staff Machine Learning Engineer - HBO Max,"Turner Broadcasting
3.7",150000.0,,2003,36.778261,-119.417932,3.7
California,CA,Data Engineer,"Techstyle Group LLC
5.0",150000.0,200.0,NULL,36.778261,-119.417932,5.0
California,CA,Systems and Data Analyst,"To Help Everyone Health & Wellness Centers
2.4",150000.0,500.0,NULL,36.778261,-119.417932,2.4
California,CA,Senior Customer Data Analyst : 20,"Akraya Inc.
4.6",150000.0,200.0,2001,36.778261,-119.417932,4.6
California,CA,Senior Applied Machine Learning Engineer,"Retention Science
4.4",150000.0,200.0,2013,36.778261,-119.417932,4.4
California,CA,MEDIA DATA ANALYST,Bloom Ads Global Media Group,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Engineer,Sense 360,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Laboratory Technician/Scientist Molecular Biology, Lab Operations",EvolvInc,150000.0,50.0,2005,36.778261,-119.417932,NULL
California,CA,REMOTE Data Analyst,Catasys Health,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Postdoctoral Scientist - Svendsen Lab - Regenerative Medicine Institute,"Cedars-Sinai
3.9",150000.0,,1902,36.778261,-119.417932,3.9
California,CA,Data Analyst Junior,"Staffigo Technical Services, LLC
5.0",150000.0,200.0,2008,36.778261,-119.417932,5.0
California,CA,Big data engineer,"Resource Logistics, Inc.
4.7",150000.0,200.0,1997,36.778261,-119.417932,4.7
California,CA,Computer Scientist,Air Education and Training Command,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Scientist I, Manufacturing Sciences - West Hills","Advantage Resourcing
2.7",150000.0,,1969,36.778261,-119.417932,2.7
California,CA,Business Analyst / Data Analyst with Financial Industry Experience,"INSPIRE IT Solutions
3.0",150000.0,50.0,NULL,36.778261,-119.417932,3.0
California,CA,Radar Exploitation Scientist (Must Have Top Secret/SCI clearance) - JT,KLM Careers,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Sr Data Engineer,"The Loot Company
2.1",150000.0,500.0,2012,36.778261,-119.417932,2.1
California,CA,Project Scientist - Department of Medicine - Nephrology - Karumanchi Lab,"Cedars-Sinai
3.9",150000.0,,1902,36.778261,-119.417932,3.9
California,CA,Data Engineer,"Age of Learning
3.3",150000.0,1000.0,2007,36.778261,-119.417932,3.3
California,CA,Lead Data Scientist,"HP Inc.
4.1",130000.0,,1939,36.778261,-119.417932,4.1
California,CA,Sr. Principal Data Scientist,"Northrop Grumman
3.8",130000.0,,1939,36.778261,-119.417932,3.8
California,CA,Clinical Laboratory Scientist,OME Wellness,130000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Associate Integration Scientist 1,"Illumina
3.9",130000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Data Analyst,"Midland Credit Management
3.4",130000.0,5000.0,1953,36.778261,-119.417932,3.4
California,CA,Process Development Scientist/Engineer I/II,"Poseida Therapeutics
4.1",130000.0,200.0,2015,36.778261,-119.417932,4.1
California,CA,Scientist - Biomarker and Flow Cytometry,"Crown Bioscience
2.4",130000.0,1000.0,2006,36.778261,-119.417932,2.4
California,CA,Data Scientist - Telecommute,"Unitedhealth Group
3.3",130000.0,,1977,36.778261,-119.417932,3.3
California,CA,JC2002: Research Scientist: Coronavirus research and development,"ProSci
2.3",130000.0,50.0,NULL,36.778261,-119.417932,2.3
California,CA,Data Scientist,"CliniComp, Intl.
3.8",130000.0,200.0,1983,36.778261,-119.417932,3.8
California,CA,Data Science & Analytics Intern,"Cuker
4.1",130000.0,50.0,2006,36.778261,-119.417932,4.1
California,CA,Data Science Intern,"SiO Digital
4.7",130000.0,50.0,2015,36.778261,-119.417932,4.7
California,CA,Data Scientist,"PETCO
2.9",130000.0,,1965,36.778261,-119.417932,2.9
California,CA,Scientist I,"Invivoscribe, Inc.
3.2",130000.0,200.0,1995,36.778261,-119.417932,3.2
California,CA,Global Big Data Scientist,"ALERE
2.8",130000.0,10000.0,2001,36.778261,-119.417932,2.8
California,CA,Data Scientist,"Realty Income
4.6",130000.0,200.0,1969,36.778261,-119.417932,4.6
California,CA,Staff Data Scientist - CGM Analytics,"Dexcom
3.5",130000.0,5000.0,1999,36.778261,-119.417932,3.5
California,CA,Scientist I,"Abbott
3.6",130000.0,,1888,36.778261,-119.417932,3.6
California,CA,"Scientist, Product Development","Emergent BioSolutions
3.0",130000.0,5000.0,1998,36.778261,-119.417932,3.0
California,CA,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,"Internal Revenue Service
3.5",130000.0,,1862,36.778261,-119.417932,3.5
California,CA,Data Scientist,"Seismic
4.5",130000.0,1000.0,2010,36.778261,-119.417932,4.5
California,CA,Federal - Data Scientist,"Solekai Systems Corp
4.2",130000.0,50.0,2002,36.778261,-119.417932,4.2
California,CA,"Data Scientist, Strategic Research and Analytics","Center for Sustainable
2.8",130000.0,200.0,1996,36.778261,-119.417932,2.8
California,CA,Scientist I,"Sekisui Diagnostics
3.6",130000.0,1000.0,NULL,36.778261,-119.417932,3.6
California,CA,Data Scientist: Advanced Analytics,"Sysintelli
4.6",130000.0,200.0,NULL,36.778261,-119.417932,4.6
California,CA,Data Engineer,"CrowdRise
4.5",130000.0,500.0,2010,36.778261,-119.417932,4.5
California,CA,Technical Applications Scientist,"Illumina
3.9",130000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Data Scientist,"Booz Allen Hamilton Inc.
3.8",130000.0,,1914,36.778261,-119.417932,3.8
California,CA,Research Scientist,"Lilly
3.7",130000.0,,1876,36.778261,-119.417932,3.7
California,CA,Scientist,"Sorrento Therapeutics
2.9",130000.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,"Research Scientist, Structural Biologist - CryoEM Data Analyst","Vertex Pharmaceuticals
3.3",92000.0,5000.0,1989,36.778261,-119.417932,3.3
California,CA,Scientist,"Synectics Inc.
3.3",92000.0,500.0,1984,36.778261,-119.417932,3.3
California,CA,Data Analyst,"Seer Interactive
3.9",92000.0,200.0,2002,36.778261,-119.417932,3.9
California,CA,Data Scientist,"Central Business Solutions, Inc
3.0",92000.0,200.0,NULL,36.778261,-119.417932,3.0
California,CA,DATA SCIENCE INTERNSHIP,Atlas General Insurance Svcs,92000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Clinical Data Scientist,"Pfizer
4.1",92000.0,,1849,36.778261,-119.417932,4.1
California,CA,Senior Data Scientist,"ResMed
4.1",92000.0,10000.0,1989,36.778261,-119.417932,4.1
California,CA,Data Analyst,"Cue
4.2",92000.0,200.0,2010,36.778261,-119.417932,4.2
California,CA,Data Scientist,"ICW Group
3.3",92000.0,1000.0,1972,36.778261,-119.417932,3.3
California,CA,Data Engineer,"Mercato
3.9",92000.0,50.0,2015,36.778261,-119.417932,3.9
California,CA,Data Analyst,"Conflux Systems Inc.
4.5",92000.0,50.0,NULL,36.778261,-119.417932,4.5
California,CA,Data Scientist & Data Engineer,Decipher Biosciences,92000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Development Scientist I,"Integrated Resources
3.1",92000.0,500.0,1996,36.778261,-119.417932,3.1
California,CA,Data Scientist,"APN Software Services Inc.
4.1",92000.0,200.0,NULL,36.778261,-119.417932,4.1
California,CA,Associate Measurement Data Analyst EC,"San Diego Gas & Electric
3.6",92000.0,5000.0,1995,36.778261,-119.417932,3.6
California,CA,Scientist,"Abbott
2.8",92000.0,10000.0,2001,36.778261,-119.417932,2.8
California,CA,Scientist,"Abbott Laboratories
3.6",92000.0,,1888,36.778261,-119.417932,3.6
California,CA,Research Data Analyst,"UC San Diego
4.3",92000.0,,1960,36.778261,-119.417932,4.3
California,CA,Associate Scientist,One,92000.0,50.0,2018,36.778261,-119.417932,NULL
California,CA,Production Scientist,"Cue
4.2",92000.0,200.0,2010,36.778261,-119.417932,4.2
California,CA,Graduate - Data Science for Ocean of Things (DARPA),"SDSU Research Foundation
4.2",92000.0,5000.0,NULL,36.778261,-119.417932,4.2
California,CA,Sr. Applied Scientist,"Amazon
3.9",92000.0,,1994,36.778261,-119.417932,3.9
California,CA,Data Science Specialist,"ICW Group
3.3",92000.0,1000.0,1972,36.778261,-119.417932,3.3
California,CA,Scientist,"ASK Staffing, Inc.
4.3",92000.0,500.0,1995,36.778261,-119.417932,4.3
California,CA,Scientist,"General Atomics and Affiliated Companies
3.7",92000.0,10000.0,1955,36.778261,-119.417932,3.7
California,CA,Marketing Return Analytics Manager,"HP Inc.
4.1",92000.0,,1939,36.778261,-119.417932,4.1
California,CA,Applied Scientist,"Amazon
3.9",92000.0,,1994,36.778261,-119.417932,3.9
California,CA,Research Data Analyst,"University of California - San Diego Medical Centers
3.6",92000.0,,1966,36.778261,-119.417932,3.6
California,CA,Data Analyst,"Encore Capital Group
3.2",92000.0,10000.0,1953,36.778261,-119.417932,3.2
California,CA,"Principal Scientist, Analytical Chemistry","Neurocrine Biosciences
4.3",92000.0,1000.0,1992,36.778261,-119.417932,4.3
California,CA,Research Scientist,"The Scripps Research Institute
4.0",92000.0,5000.0,1997,36.778261,-119.417932,4.0
California,CA,JC2001: Research Scientist: Protein chemistry,"ProSci Inc.
2.3",64000.0,50.0,NULL,36.778261,-119.417932,2.3
California,CA,Research Scientist,Carma Search,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Analyst,"Client Solution Architects
3.4",64000.0,500.0,2003,36.778261,-119.417932,3.4
California,CA,Physical Scientist,"US Department of Energy
3.6",64000.0,,1977,36.778261,-119.417932,3.6
California,CA,Sr. Scientist,One,64000.0,50.0,2018,36.778261,-119.417932,NULL
California,CA,Research Scientist,Lilly Pharmaceuticals,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Junior Data Analyst,"Staffigo Technical Services, LLC
5.0",64000.0,200.0,2008,36.778261,-119.417932,5.0
California,CA,Research Assistant / Associate Scientist,Phanes Therapeutics Inc,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Senior Data Scientist,"VIA Technical
4.0",64000.0,50.0,2005,36.778261,-119.417932,4.0
California,CA,Research Scientist,"immunoSCAPE, Inc.",64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Business Intelligence Analyst,"Procede Software
3.4",64000.0,200.0,2001,36.778261,-119.417932,3.4
California,CA,Scientist-Web Developer,"Lilly
3.7",64000.0,,1876,36.778261,-119.417932,3.7
California,CA,"7232 Data Engineer (Analyst/Programmer - Career), Information Technology DevOps","California State University
4.1",64000.0,,1962,36.778261,-119.417932,4.1
California,CA,"Data Engineer, Amazon Games","Amazon
3.9",64000.0,,1994,36.778261,-119.417932,3.9
California,CA,Staff/ Sr.Staff Scientist - Assay On Market Support And Development,"Illumina
3.9",64000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Clinical Laboratory Scientist Data Review,"Millennium Health
3.0",64000.0,1000.0,2007,36.778261,-119.417932,3.0
California,CA,Data Engineer,"Kaygen Inc
3.9",64000.0,50.0,NULL,36.778261,-119.417932,3.9
California,CA,Scientist,"WuXi AppTec
2.6",64000.0,,2000,36.778261,-119.417932,2.6
California,CA,Scientist Web Developer,"Eli Lilly and Company
3.7",64000.0,,1876,36.778261,-119.417932,3.7
California,CA,Senior Data Scientist,"Park Computer Systems INC
3.9",64000.0,50.0,NULL,36.778261,-119.417932,3.9
California,CA,Data Analyst,"22nd Century Technologies
3.7",64000.0,5000.0,1997,36.778261,-119.417932,3.7
California,CA,System Performance Modeling Engineer,"Qualcomm Incorporated
4.0",64000.0,,1985,36.778261,-119.417932,4.0
California,CA,Senior Data Analyst,"Illumina
3.9",64000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Associate Scientist,"BioPhase Solutions
4.9",64000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,"Business Intelligence Analyst I, Decision Support Services","Sharp HealthCare
4.0",64000.0,,1946,36.778261,-119.417932,4.0
California,CA,CRISPR Scientist,"Cardea
3.8",64000.0,50.0,NULL,36.778261,-119.417932,3.8
California,CA,Lead Data Scientist,"ResMed
4.1",64000.0,10000.0,1989,36.778261,-119.417932,4.1
California,CA,Data Analyst,"ProMedia
4.4",64000.0,50.0,2010,36.778261,-119.417932,4.4
California,CA,Power & Performance Data Engineer,"Apple
4.1",64000.0,,1976,36.778261,-119.417932,4.1
California,CA,Scientist (Translational Development),"Kelly
3.4",64000.0,10000.0,1946,36.778261,-119.417932,3.4
California,CA,Bioanalytical Scientist,"BioPhase Solutions
4.9",124000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,Research Scientist-Protein Biochemistry,"Eli Lilly And Company
3.7",124000.0,,1876,36.778261,-119.417932,3.7
